code_uic;libelle;fret;voyageurs;code_ligne;rg_troncon;pk;commune;departemen;idreseau;idgaia;x_l93;y_l93;x_wgs84;y_wgs84;c_geo;geo_point_2d;geo_shape
87144642;Étival-Clairefontaine;O;O;067000;1;424+125;ÉTIVAL-CLAIREFONTAINE;VOSGES;4098;e19286d6-19bf-11e5-a6ff-01fc64e0362d;987024.4240000024;6814419.651700001;6.876938197790184;48.366653447336276;48.366653447336276,6.876938197790184;48.3666534473,6.87693819779;"{""coordinates"": [6.876938197790184, 48.36665344731167], ""type"": ""Point""}"
87313346;Montdidier;O;O;259000;2;100+155;MONTDIDIER;SOMME;5598;e0184b40-19bf-11e5-82ff-01fc64e0362d;668483.8625999987;6949269.386300001;2.563894631563374;49.641782047104556;49.641782047104556,2.5638946315633735;49.6417820471,2.56389463156;"{""coordinates"": [2.563894631563373, 49.641782047086345], ""type"": ""Point""}"
87696732;Prémery;O;N;754000;1;271+296;PRÉMERY;NIEVRE;6153;d97f1f86-6667-11e3-89ff-01f464e0362d;725218.0288000032;6674603.2892;3.332931459801157;47.171232922615985;47.171232922615985,3.3329314598011566;47.1712329226,3.3329314598;"{""coordinates"": [3.332931459801156, 47.17123292260265], ""type"": ""Point""}"
87734053;Riom-Châtel-Guyon;O;O;787000;1;405+511;RIOM;PUY-DE-DOME;6255;d9a49308-6667-11e3-89ff-01f464e0362d;709394.0112999976;6532261.149099998;3.121138530418133;45.88996059116421;45.88996059116421,3.121138530418133;45.8899605911,3.12113853042;"{""coordinates"": [3.121138530418132, 45.88996059114714], ""type"": ""Point""}"
87473058;Quédillac;N;O;420000;1;415+376;QUÉDILLAC;ILLE-ET-VILAINE;6181;28eeac86-dfbc-11e3-a2ff-01a464e0362d;318341.87690000236;6806689.522100002;-2.145221664824248;48.24859752353942;48.24859752353942,-2.145221664824248;48.2485975235,-2.14522166482;"{""coordinates"": [-2.145221664824252, 48.24859752351418], ""type"": ""Point""}"
87141291;Neufchâteau;O;O;030000;1;048+782;NEUFCHÂTEAU;VOSGES;5759;2932d872-dfbc-11e3-a2ff-01a464e0362d;899335.425999999;6809968.9617;5.691563661436109;48.35944961410407;48.35944961410407,5.691563661436109;48.3594496141,5.69156366144;"{""coordinates"": [5.69156366143611, 48.35944961407942], ""type"": ""Point""}"
87784207;Elne;N;O;680000;1;481+198;ELNE;PYRENEES-ORIENTALES;4035;d99e23da-6667-11e3-89ff-01f464e0362d;696985.9051000029;6166409.1532000005;2.963323638197445;42.59738878190676;42.59738878190676,2.963323638197445;42.5973887819,2.9633236382;"{""coordinates"": [2.963323638197444, 42.5973887818812], ""type"": ""Point""}"
87671479;Arengosse;N;O;652000;1;117+633;ARENGOSSE;LANDES;2920;d97a4b1a-6667-11e3-89ff-01f464e0362d;394619.2638999969;6330463.897;-0.809382127228127;44.006867800546566;44.006867800546566,-0.8093821272281273;44.0068678005,-0.809382127228;"{""coordinates"": [-0.80938212722813, 44.00686780052431], ""type"": ""Point""}"
87763557;L'Argentière-les-Écrins;N;O;915000;2;335+449;L'ARGENTIÈRE-LA-BESSÉE;HAUTES-ALPES;4566;2993a464-dfbc-11e3-a2ff-01a464e0362d;981180.7237000018;6416536.701400001;6.556249737151195;44.79098320934446;44.79098320934446,6.556249737151195;44.7909832093,6.55624973715;"{""coordinates"": [6.556249737151196, 44.790983209324295], ""type"": ""Point""}"
87144428;Pouxeux;N;O;060000;1;015+841;POUXEUX;VOSGES;6144;e1a440a0-19bf-11e5-a6ff-01fc64e0362d;966457.3660999984;6784218.2828;6.581041457042632;48.10394952481344;48.10394952481344,6.581041457042632;48.1039495248,6.58104145704;"{""coordinates"": [6.581041457042634, 48.10394952478746], ""type"": ""Point""}"
87696898;Entrains;O;N;753000;1;252+022;ENTRAINS-SUR-NOHAIN;NIEVRE;4046;c0f059c2-f312-11e3-90ff-015864e0362d;719674.8311000019;6707178.429000001;3.261172544500063;47.46467046023842;47.46467046023842,3.2611725445000626;47.4646704602,3.2611725445;"{""coordinates"": [3.261172544500062, 47.46467046020893], ""type"": ""Point""}"
87381657;Achères-Ville;N;O;338000;1;023+594;ACHERES;YVELINES;2797;2934578e-dfbc-11e3-a2ff-01a464e0362d;632482.3400999978;6874857.464899998;2.077781536261871;48.970114458751645;48.970114458751645,2.077781536261871;48.9701144587,2.07778153626;"{""coordinates"": [2.077781536261869, 48.97011445873014], ""type"": ""Point""}"
87584177;Vélines;N;O;629000;1;576+093;VÉLINES;DORDOGNE;7130;293230b4-dfbc-11e3-a2ff-01a464e0362d;471221.35830000043;6421169.966600001;0.103698509461612;44.85193455680383;44.85193455680383,0.1036985094616117;44.8519345568,0.103698509462;"{""coordinates"": [0.10369850946161, 44.851934556783824], ""type"": ""Point""}"
87295337;Ferrière-la-Grande;O;N;241000;1;089+509;FERRIÈRE-LA-GRANDE;NORD;4143;e5408a6e-6667-11e3-a7ff-01f464e0362d;771466.1459000036;7017848.2612;4.000900568769875;50.25451274873495;50.25451274873495,4.000900568769875;50.2545127487,4.00090056877;"{""coordinates"": [4.000900568769875, 50.25451274871957], ""type"": ""Point""}"
87783456;Tournemire-Roquefort;N;O;727000;1;524+584;TOURNEMIRE;AVEYRON;7015;d9a040f0-6667-11e3-89ff-01f464e0362d;701331.4309;6318997.8717;3.016591363237482;43.96998189614436;43.96998189614436,3.0165913632374823;43.9699818961,3.01659136324;"{""coordinates"": [3.016591363237481, 43.96998189612201], ""type"": ""Point""}"
87575043;Villeperdue;O;O;570000;3;258+187;VILLEPERDUE;INDRE-ET-LOIRE;7266;297ed276-dfbc-11e3-a2ff-01a464e0362d;520890.742399998;6680647.227000002;0.633680639387541;47.20196092222494;47.20196092222494,0.6336806393875412;47.2019609222,0.633680639388;"{""coordinates"": [0.633680639387539, 47.20196092219398], ""type"": ""Point""}"
87611673;Grisolles;O;O;640000;1;229+518;GRISOLLES;TARN-ET-GARONNE;4373;d9d5d1e2-6667-11e3-89ff-01f464e0362d;563414.9116000012;6304622.106800001;1.302086225353943;43.827394407591115;43.827394407591115,1.3020862253539431;43.8273944076,1.30208622535;"{""coordinates"": [1.302086225353942, 43.82739440756841], ""type"": ""Point""}"
87764613;L'Ardoise;O;N;800000;1;724+174;LAUDUN;GARD;4565;d945a414-6667-11e3-89ff-01f464e0362d;836071.5058000013;6334495.728;4.699523014673135;44.096285310150705;44.096285310150705,4.699523014673135;44.0962853101,4.69952301467;"{""coordinates"": [4.699523014673135, 44.09628531012868], ""type"": ""Point""}"
87471508;Vitré;O;O;420000;1;335+886;VITRE;ILLE-ET-VILAINE;7306;d9732d92-6667-11e3-89ff-01f464e0362d;386718.52970000356;6788598.154100001;-1.212365535123974;48.12252933513193;48.12252933513193,-1.212365535123974;48.1225293351,-1.21236553512;"{""coordinates"": [-1.212365535123977, 48.12252933510603], ""type"": ""Point""}"
87296327;Athies-sous-Laon;O;N;228000;1;144+166;ATHIES-SOUS-LAON;AISNE;2963;e54cad28-6667-11e3-a7ff-01f464e0362d;749246.9829000011;6942262.676800001;3.680610746298005;49.577692495226174;49.577692495226174,3.680610746298005;49.5776924952,3.6806107463;"{""coordinates"": [3.680610746298004, 49.57769249520766], ""type"": ""Point""}"
87391532;Vanves-Malakoff;N;O;420000;1;003+665;VANVES;HAUTS-DE-SEINE;7098;29232bbe-dfbc-11e3-a2ff-01a464e0362d;648005.3271000013;6857803.919;2.291884534098069;48.81820275404127;48.81820275404127,2.291884534098069;48.818202754,2.2918845341;"{""coordinates"": [2.291884534098068, 48.81820275401899], ""type"": ""Point""}"
87682500;Vosves;N;O;746000;1;052+375;DAMMARIE-LES-LYS;SEINE-ET-MARNE;7328;d9bf770c-6667-11e3-89ff-01f464e0362d;670408.1251000017;6823954.5143;2.599320195246332;48.515159720248135;48.515159720248135,2.599320195246332;48.5151597202,2.59932019525;"{""coordinates"": [2.599320195246331, 48.515159720224304], ""type"": ""Point""}"
87214114;Kogenheim;N;O;115000;1;031+968;KOGENHEIM;BAS-RHIN;4555;d99dc78c-6667-11e3-89ff-01f464e0362d;1035888.8544000015;6813948.4586;7.535256303145657;48.33901322206883;48.33901322206883,7.535256303145657;48.339013222,7.53525630315;"{""coordinates"": [7.535256303145658, 48.339013222044066], ""type"": ""Point""}"
87172106;Haybes;N;O;205000;1;186+268;HAYBES;ARDENNES;4424;d9a3cbb4-6667-11e3-89ff-01f464e0362d;822358.3012000024;6991709.115699999;4.705574914362734;50.01196940594156;50.01196940594156,4.705574914362734;50.0119694059,4.70557491436;"{""coordinates"": [4.705574914362734, 50.011969405925086], ""type"": ""Point""}"
87182139;St-Louis;O;O;115000;1;135+209;SAINT-LOUIS;HAUT-RHIN;6554;29567f86-dfbc-11e3-a2ff-01a464e0362d;1042135.9306000024;6730969.589499999;7.55486154717174;47.5902689352657;47.5902689352657,7.55486154717174;47.5902689352,7.55486154717;"{""coordinates"": [7.554861547171742, 47.59026893523691], ""type"": ""Point""}"
87297143;Dercy-Froidmont;N;O;229000;1;156+461;DERCY;AISNE;3935;d9914cb2-6667-11e3-89ff-01f464e0362d;749952.1538999975;6956173.6021;3.692040868849259;49.70263602649007;49.70263602649007,3.6920408688492588;49.7026360265,3.69204086885;"{""coordinates"": [3.692040868849259, 49.70263602647214], ""type"": ""Point""}"
87295048;Fourmies;O;O;240000;1;125+144;FOURMIES;NORD;4217;c1054958-f312-11e3-90ff-015864e0362d;775511.4171999991;6991791.852499999;4.05268429637167;50.02006119868155;50.02006119868155,4.05268429637167;50.0200611987,4.05268429637;"{""coordinates"": [4.05268429637167, 50.020061198665125], ""type"": ""Point""}"
87734228;Le Breuil-sur-Couze;N;O;790000;1;463+116;LE BREUIL-SUR-COUZE;PUY-DE-DOME;4911;d9ac4a1c-6667-11e3-89ff-01f464e0362d;720484.9211999997;6485332.586300001;3.262149225132201;45.467136147717795;45.467136147717795,3.262149225132201;45.4671361477,3.26214922513;"{""coordinates"": [3.2621492251322, 45.46713614769952], ""type"": ""Point""}"
87595579;Thenon;N;O;621000;1;108+855;THENON;DORDOGNE;6963;29706e1c-dfbc-11e3-a2ff-01a464e0362d;548288.0547000021;6453046.146200001;1.068998929951222;45.160018266999685;45.160018266999685,1.0689989299512217;45.160018267,1.06899892995;"{""coordinates"": [1.06899892995122, 45.16001826698054], ""type"": ""Point""}"
87484386;Varades-St-Florent-le-Vieil;N;O;515000;1;385+164;VARADES;LOIRE-ATLANTIQUE;7099;e1bb2efa-19bf-11e5-a6ff-01fc64e0362d;396800.84640000015;6704837.6853;-1.019757190898349;47.37440465988891;47.37440465988891,-1.0197571908983485;47.3744046599,-1.0197571909;"{""coordinates"": [-1.019757190898351, 47.37440465985892], ""type"": ""Point""}"
87213108;Schweighouse-sur-Moder;O;O;159000;1;003+767;SCHWEIGHOUSE-SUR-MODER;BAS-RHIN;6797;e142ed40-19bf-11e5-a6ff-01fc64e0362d;1047960.1618999988;6869200.4738;7.742619127039892;48.82878820093896;48.82878820093896,7.742619127039892;48.8287882009,7.74261912704;"{""coordinates"": [7.742619127039894, 48.82878820091674], ""type"": ""Point""}"
87342204;Fouquereuil;O;O;301000;1;232+379;FOUQUEREUIL;PAS-DE-CALAIS;4214;d9ba3a36-6667-11e3-89ff-01f464e0362d;672122.1084000021;7047645.702399999;2.607471079829125;50.52546051723512;50.52546051723512,2.6074710798291245;50.5254605172,2.60747107983;"{""coordinates"": [2.607471079829124, 50.52546051722095], ""type"": ""Point""}"
87191007;Thionville;O;O;204000;2;277+200;THIONVILLE;MOSELLE;6974;29b8afbc-dfbc-11e3-a2ff-01a464e0362d;929605.6482999995;6920975.411899999;6.159842715329325;49.346979047918225;49.346979047918225,6.159842715329325;49.3469790479,6.15984271533;"{""coordinates"": [6.159842715329326, 49.34697904789861], ""type"": ""Point""}"
87581231;Moulis-Listrac;N;O;584000;1;031+549;MOULIS-EN-MÉDOC;GIRONDE;5693;d9a66ede-6667-11e3-89ff-01f464e0362d;405475.0560000017;6449731.123500001;-0.74467050609378;45.08398014047938;45.08398014047938,-0.7446705060937799;45.0839801405,-0.744670506094;"{""coordinates"": [-0.744670506093782, 45.08398014046003], ""type"": ""Point""}"
87540179;Dourdan-la-Forêt;N;O;550000;1;056+550;DOURDAN;ESSONNE;8111;e037698a-19bf-11e5-82ff-01fc64e0362d;625922.9530000016;6826620.180799998;1.99656893003959;48.535580626314264;48.535580626314264,1.99656893003959;48.5355806263,1.99656893004;"{""coordinates"": [1.996568930039589, 48.53558062629054], ""type"": ""Point""}"
87775023;Beaucaire;N;O;810000;1;000+839;BEAUCAIRE;GARD;3126;d996240a-6667-11e3-89ff-01f464e0362d;832578.5248999968;6301732.239;4.647372766110843;43.802158264377375;43.802158264377375,4.647372766110843;43.8021582644,4.64737276611;"{""coordinates"": [4.647372766110842, 43.80215826435461], ""type"": ""Point""}"
87595249;St-Astier;N;O;621000;1;058+185;SAINT-ASTIER;DORDOGNE;6375;d9e6246c-6667-11e3-89ff-01f464e0362d;505340.0627000034;6451905.910999998;0.523127789708187;45.1389632863265;45.1389632863265,0.5231277897081873;45.1389632863,0.523127789708;"{""coordinates"": [0.523127789708186, 45.1389632863073], ""type"": ""Point""}"
87212720;Oberhoffen-Camp-de-Haguenau;O;N;150000;1;006+998;OBERHOFFEN-SUR-MODER;BAS-RHIN;8566;298cc9c4-dfbc-11e3-a2ff-01a464e0362d;1056527.0560000017;6865306.860399999;7.855833751799631;48.789155347796914;48.789155347796914,7.855833751799631;48.7891553478,7.8558337518;"{""coordinates"": [7.855833751799634, 48.789155347774496], ""type"": ""Point""}"
87182337;Rouffach;N;O;115000;1;078+765;ROUFFACH;HAUT-RHIN;6315;e03a8614-19bf-11e5-82ff-01fc64e0362d;1021717.0067000017;6770988.931200001;7.31264737011648;47.96020131985885;47.96020131985885,7.31264737011648;47.9602013198,7.31264737012;"{""coordinates"": [7.312647370116482, 47.960201319832066], ""type"": ""Point""}"
87182600;St-Amarin;N;O;130000;1;024+139;SAINT-AMARIN;HAUT-RHIN;6361;2981e1b2-dfbc-11e3-a2ff-01a464e0362d;1001054.560999997;6760171.439800002;7.028770938676973;47.87280143803592;47.87280143803592,7.028770938676973;47.872801438,7.02877093868;"{""coordinates"": [7.028770938676974, 47.87280143800867], ""type"": ""Point""}"
87721050;Régny;N;O;783000;1;437+172;RÉGNY;LOIRE;6214;d994f8d8-6667-11e3-89ff-01f464e0362d;794075.9919999987;6543823.797899999;4.215337566332648;45.98762679101134;45.98762679101134,4.215337566332648;45.987626791,4.21533756633;"{""coordinates"": [4.215337566332647, 45.98762679099454], ""type"": ""Point""}"
87171744;Amifontaine;O;O;082000;1;027+947;AMIFONTAINE;AISNE;2866;d9b72114-6667-11e3-89ff-01f464e0362d;766012.9650999978;6932083.393199999;3.910682169327863;49.484696626763025;49.484696626763025,3.910682169327863;49.4846966267,3.91068216933;"{""coordinates"": [3.910682169327862, 49.48469662674406], ""type"": ""Point""}"
87545202;St-Michel-sur-Orge;N;O;570000;1;028+047;SAINT-MICHEL-SUR-ORGE;ESSONNE;6602;e158ae9e-19bf-11e5-a6ff-01fc64e0362d;648942.7172999978;6837311.2258;2.30709915778822;48.633968645205;48.633968645205,2.30709915778822;48.6339686452,2.30709915779;"{""coordinates"": [2.307099157788219, 48.63396864518178], ""type"": ""Point""}"
87141291;Neufchâteau;O;O;032000;1;070+859;NEUFCHÂTEAU;VOSGES;5759;2932d872-dfbc-11e3-a2ff-01a464e0362d;899290.2622999996;6809865.426800001;5.690906679275268;48.35853250934354;48.35853250934354,5.690906679275268;48.3585325093,5.69090667928;"{""coordinates"": [5.690906679275268, 48.358532509318884], ""type"": ""Point""}"
87276139;Pontoise;N;O;338000;1;033+338;SAINT-OUEN-L'AUMONE;VAL-D'OISE;6110;e1c2ad9c-19bf-11e5-a6ff-01fc64e0362d;634347.3147;6883227.836300001;2.101952622247184;49.04556871447304;49.04556871447304,2.101952622247184;49.0455687145,2.10195262225;"{""coordinates"": [2.101952622247182, 49.04556871445191], ""type"": ""Point""}"
87713578;Chagny;N;O;760306;1;004+504;CHAGNY;SAONE-ET-LOIRE;3550;d97e8938-6667-11e3-89ff-01f464e0362d;833075.4790000021;6646729.004700001;4.748453193367109;46.90748655578193;46.90748655578193,4.748453193367109;46.9074865558,4.74845319337;"{""coordinates"": [4.748453193367108, 46.907486555767825], ""type"": ""Point""}"
87576272;St-Florent-sur-Cher;O;O;695000;1;239+239;SAINT-FLORENT-SUR-CHER;CHER;6453;e0181874-19bf-11e5-82ff-01fc64e0362d;643209.7298000008;6655025.784899998;2.252712021053594;46.99303312816467;46.99303312816467,2.252712021053594;46.9930331282,2.25271202105;"{""coordinates"": [2.252712021053593, 46.99303312815081], ""type"": ""Point""}"
87722652;St-Clair-les-Roches;O;O;830000;1;554+215;SAINT-CLAIR-DU-RHÔNE;ISERE;6407;e015465e-19bf-11e5-82ff-01fc64e0362d;838331.9055000022;6484974.436900001;4.769865613059207;45.45025702124897;45.45025702124897,4.769865613059207;45.4502570212,4.76986561306;"{""coordinates"": [4.769865613059206, 45.450257021230634], ""type"": ""Point""}"
87761320;Manthes-Lapeyrouse;O;N;907000;1;014+160;MANTHES;DROME;5344;d971619e-6667-11e3-89ff-01f464e0362d;855638.9526999965;6470062.123199999;4.98641079530983;45.31231044257792;45.31231044257792,4.98641079530983;45.3123104426,4.98641079531;"{""coordinates"": [4.98641079530983, 45.31231044255919], ""type"": ""Point""}"
87595132;Négrondes;N;O;611000;1;473+173;NÉGRONDES;DORDOGNE;5752;29ac199a-dfbc-11e3-a2ff-01a464e0362d;532528.1253999993;6474101.9813;0.861241304907747;45.3458918137541;45.3458918137541,0.8612413049077472;45.3458918137,0.861241304908;"{""coordinates"": [0.861241304907746, 45.34589181373546], ""type"": ""Point""}"
87481002;Nantes;O;O;515000;1;430+420;NANTES;LOIRE-ATLANTIQUE;5736;c01d1406-f312-11e3-90ff-015864e0362d;356285.76099999994;6689478.604499999;-1.544074936864095;47.21656946799687;47.21656946799687,-1.5440749368640951;47.216569468,-1.54407493686;"{""coordinates"": [-1.544074936864098, 47.21656946796599], ""type"": ""Point""}"
87755363;Puget-Ville;N;O;930000;1;097+200;PUGET-VILLE;VAR;6167;29e201a4-dfbc-11e3-a2ff-01a464e0362d;954793.7810999975;6247678.4070000015;6.138071300395092;43.28270763328318;43.28270763328318,6.138071300395092;43.2827076333,6.1380713004;"{""coordinates"": [6.138071300395091, 43.28270763325916], ""type"": ""Point""}"
87396093;La Hutte-Coulombiers;O;O;427000;1;000+000;COULOMBIERS;SARTHE;8923;2971a56e-dfbc-11e3-a2ff-01a464e0362d;485311.8927000016;6804012.0473;0.104261655412172;48.30100235542934;48.30100235542934,0.1042616554121717;48.3010023554,0.104261655412;"{""coordinates"": [0.104261655412169, 48.30100235540438], ""type"": ""Point""}"
87171280;St-Brice-Courcelles;O;N;205000;1;051+707;SAINT-BRICE-COURCELLES;MARNE;8352;29981d66-dfbc-11e3-a2ff-01a464e0362d;771981.7993000001;6907715.1085;3.988807460605649;49.26502984850878;49.26502984850878,3.9888074606056487;49.2650298485,3.98880746061;"{""coordinates"": [3.988807460605649, 49.265029848488744], ""type"": ""Point""}"
87444000;Caen;O;O;366000;1;238+908;CAEN;CALVADOS;3449;292ce438-dfbc-11e3-a2ff-01a464e0362d;455910.2179000005;6902590.873199999;-0.348219668959411;49.176483611248514;49.176483611248514,-0.3482196689594114;49.1764836112,-0.348219668959;"{""coordinates"": [-0.348219668959414, 49.176483611228036], ""type"": ""Point""}"
87317305;Les Fontinettes;N;O;314000;1;292+420;CALAIS;PAS-DE-CALAIS;5074;e1b83a6a-19bf-11e5-a6ff-01fc64e0362d;619002.9804000035;7094367.399900001;1.850028590969365;50.94002000691272;50.94002000691272,1.8500285909693646;50.9400200069,1.85002859097;"{""coordinates"": [1.850028590969363, 50.94002000690034], ""type"": ""Point""}"
87386409;Houilles-Carrières-sur-Seine;N;O;975900;2;012+761;HOUILLES;YVELINES;4464;d9456218-6667-11e3-89ff-01f464e0362d;640248.3624000028;6869285.898499999;2.184634788783192;48.92078365152306;48.92078365152306,2.1846347887831916;48.9207836515,2.18463478878;"{""coordinates"": [2.18463478878319, 48.92078365150132], ""type"": ""Point""}"
87721159;Lyon-St-Paul;N;O;782000;1;000+000;LYON;RHONE;5301;d972d05a-6667-11e3-89ff-01f464e0362d;841874.4078999981;6520167.018100001;4.825581871273259;45.766349841169024;45.766349841169024,4.825581871273259;45.7663498412,4.82558187127;"{""coordinates"": [4.82558187127326, 45.76634984115158], ""type"": ""Point""}"
87386409;Houilles-Carrières-sur-Seine;N;O;340000;1;012+761;HOUILLES;YVELINES;4464;d9456218-6667-11e3-89ff-01f464e0362d;640253.2080999985;6869287.995200001;2.18470061264241;48.92080295541427;48.92080295541427,2.18470061264241;48.9208029554,2.18470061264;"{""coordinates"": [2.184700612642409, 48.92080295539251], ""type"": ""Point""}"
87615138;Verzeille;N;O;676000;1;359+814;LEUC;AUDE;7180;e0416852-19bf-11e5-82ff-01fc64e0362d;644734.3474000022;6225929.809999999;2.321303189572111;43.13048958773777;43.13048958773777,2.3213031895721112;43.1304895877,2.32130318957;"{""coordinates"": [2.321303189572111, 43.13048958771338], ""type"": ""Point""}"
87411074;Rouen-Orléans;O;N;365000;1;002+434;ROUEN;SEINE-MARITIME;6312;e13e106c-19bf-11e5-a6ff-01fc64e0362d;560340.7867999971;6928097.539299998;1.074967561175084;49.43699258016749;49.43699258016749,1.0749675611750835;49.4369925801,1.07496756118;"{""coordinates"": [1.074967561175082, 49.436992580148306], ""type"": ""Point""}"
87576728;Mennetou-sur-Cher;N;O;593000;1;214+981;MENNETOU-SUR-CHER;LOIR-ET-CHER;5447;d9969920-6667-11e3-89ff-01f464e0362d;615076.1093000025;6686007.134199999;1.876751857359999;47.26893883665513;47.26893883665513,1.8767518573599988;47.2689388366,1.87675185736;"{""coordinates"": [1.876751857359998, 47.26893883662454], ""type"": ""Point""}"
87712521;Chemin-Peseux;O;N;868000;1;359+327;PESEUX;JURA;9258;e54dda6e-6667-11e3-a7ff-01f464e0362d;878135.8187000006;6657593.272500001;5.344425867939907;46.99475783909085;46.99475783909085,5.344425867939907;46.9947578391,5.34442586794;"{""coordinates"": [5.344425867939906, 46.99475783907701], ""type"": ""Point""}"
87345108;Brebières-Sud;N;O;272000;1;209+970;BREBIÈRES;PAS-DE-CALAIS;3368;e19cc5fe-19bf-11e5-a6ff-01fc64e0362d;700977.7031000033;7026504.3737;3.01371475780044;50.336298399884804;50.336298399884804,3.0137147578004404;50.3362983999,3.0137147578;"{""coordinates"": [3.01371475780044, 50.33629839986981], ""type"": ""Point""}"
87193177;Bouzonville;O;O;174000;1;036+982;BOUZONVILLE;MOSELLE;3357;e13ae51a-19bf-11e5-a6ff-01fc64e0362d;956706.9677999988;6915765.612199999;6.529139172868558;49.289873677431316;49.289873677431316,6.529139172868558;49.2898736774,6.52913917287;"{""coordinates"": [6.52913917286856, 49.289873677411414], ""type"": ""Point""}"
87574004;Blois-Chambord;O;O;591000;1;179+758;BLOIS;LOIR-ET-CHER;3258;e1ab3328-19bf-11e5-a6ff-01fc64e0362d;574115.9177000001;6723123.1952;1.324712190728099;47.59646861360754;47.59646861360754,1.3247121907280985;47.5964686136,1.32471219073;"{""coordinates"": [1.324712190728097, 47.59646861357878], ""type"": ""Point""}"
87192088;Woippy;O;O;180000;1;160+245;WOIPPY;MOSELLE;7368;293b6854-dfbc-11e3-a2ff-01a464e0362d;930213.8306000009;6898928.283500001;6.156082835862928;49.148719280276545;49.148719280276545,6.156082835862928;49.1487192803,6.15608283586;"{""coordinates"": [6.156082835862929, 49.148719280255946], ""type"": ""Point""}"
87759290;Picon-Busserine;N;O;905000;2;440+406;MARSEILLE;BOUCHES-DU-RHONE;116141;2937f148-dfbc-11e3-a2ff-01a464e0362d;894175.0340000018;6250963.003600001;5.393237246267672;43.33133282560854;43.33133282560854,5.393237246267672;43.3313328256,5.39323724627;"{""coordinates"": [5.393237246267671, 43.33133282558463], ""type"": ""Point""}"
87611467;Colomiers;O;O;648000;1;016+450;COLOMIERS;HAUTE-GARONNE;3778;e1ae96d6-19bf-11e5-a6ff-01fc64e0362d;565494.9310000017;6279684.727400001;1.334473328210364;43.6034491010247;43.6034491010247,1.3344733282103642;43.603449101,1.33447332821;"{""coordinates"": [1.334473328210363, 43.60344910100144], ""type"": ""Point""}"
87142273;Donjeux;N;O;020000;1;272+696;DONJEUX;HAUTE-MARNE;3987;2980bcf2-dfbc-11e3-a2ff-01a464e0362d;859106.6737999991;6809477.815299999;5.148488988847299;48.36612365379502;48.36612365379502,5.148488988847299;48.3661236538,5.14848898885;"{""coordinates"": [5.148488988847299, 48.36612365377043], ""type"": ""Point""}"
87313064;Méricourt-Ribemont;N;O;272000;1;146+837;MÉRICOURT-L'ABBÉ;SOMME;5456;29a41b38-dfbc-11e3-a2ff-01a464e0362d;669358.5932999998;6984215.956099998;2.573385900620755;49.955790569210116;49.955790569210116,2.5733859006207545;49.9557905692,2.57338590062;"{""coordinates"": [2.573385900620753, 49.95579056919338], ""type"": ""Point""}"
87682203;Bois-le-Roi;N;O;830000;1;050+896;BOIS-LE-ROI;SEINE-ET-MARNE;3269;e1870e2a-19bf-11e5-a6ff-01fc64e0362d;677129.0295000002;6819615.3961;2.69055173862894;48.476397503236576;48.476397503236576,2.6905517386289404;48.4763975032,2.69055173863;"{""coordinates"": [2.690551738628939, 48.47639750321254], ""type"": ""Point""}"
87394148;St-Piat;N;O;420000;1;072+847;SAINT-PIAT;EURE-ET-LOIR;6629;29b35a8a-dfbc-11e3-a2ff-01a464e0362d;595944.1042999998;6827890.295400001;1.590248880831111;48.54288412127952;48.54288412127952,1.5902488808311113;48.5428841213,1.59024888083;"{""coordinates"": [1.59024888083111, 48.54288412125583], ""type"": ""Point""}"
87613463;Najac;N;O;718000;1;289+520;NAJAC;AVEYRON;5728;c0a5544c-f312-11e3-90ff-015864e0362d;618229.8246000037;6347577.309900001;1.976477863897994;44.22243921196413;44.22243921196413,1.976477863897994;44.2224392119,1.9764778639;"{""coordinates"": [1.976477863897993, 44.222439211942444], ""type"": ""Point""}"
87393157;Versailles-Rive-Gauche;N;O;977000;1;017+610;VERSAILLES;YVELINES;7172;d9cd68f4-6667-11e3-89ff-01f464e0362d;636024.7976000011;6855928.626400001;2.129015398019133;48.80026061606698;48.80026061606698,2.129015398019133;48.800260616,2.12901539802;"{""coordinates"": [2.129015398019132, 48.80026061604462], ""type"": ""Point""}"
87296434;Mennessis;N;O;242000;1;135+390;MENNESSIS;AISNE;5446;d98520ba-6667-11e3-89ff-01f464e0362d;719516.3003000021;6954798.1173;3.270320909384112;49.69194346032663;49.69194346032663,3.2703209093841124;49.6919434603,3.27032090938;"{""coordinates"": [3.270320909384111, 49.69194346030864], ""type"": ""Point""}"
87296244;Busigny;N;O;242000;1;180+330;BUSIGNY;NORD;3439;c01bf4d8-f312-11e3-90ff-015864e0362d;731974.6762999967;6993559.737;3.445911192196971;50.03964988498478;50.03964988498478,3.4459111921969714;50.039649885,3.4459111922;"{""coordinates"": [3.445911192196971, 50.03964988496844], ""type"": ""Point""}"
87694653;Génelard;N;O;769000;1;079+564;GÉNELARD;SAONE-ET-LOIRE;4283;2998712c-dfbc-11e3-a2ff-01a464e0362d;794807.9355999976;6609758.964499999;4.238147018273335;46.58118078240515;46.58118078240515,4.2381470182733345;46.5811807824,4.23814701827;"{""coordinates"": [4.238147018273335, 46.58118078239008], ""type"": ""Point""}"
